Source,Target,Type,Id,Label,timeset,Weight
moistcr1tikal,Sykkuno,Undirected,42908,,,3078
moistcr1tikal,Trainwreckstv,Undirected,42909,,,1886
moistcr1tikal,Maya,Undirected,42910,,,680
moistcr1tikal,AdmiralBahroo,Undirected,42911,,,546
moistcr1tikal,TimTheTatman,Undirected,42912,,,662
moistcr1tikal,HasanAbi,Undirected,42913,,,1848
moistcr1tikal,jacksepticeye,Undirected,42914,,,1742
moistcr1tikal,ludwig,Undirected,42915,,,5468
moistcr1tikal,sodapoppin,Undirected,42916,,,1314
moistcr1tikal,MitchJones,Undirected,42917,,,660
moistcr1tikal,Maximilian_DOOD,Undirected,42918,,,686
moistcr1tikal,ConnorEatsPants,Undirected,42919,,,858
moistcr1tikal,pokelawls,Undirected,42920,,,596
moistcr1tikal,39daph,Undirected,42921,,,576
moistcr1tikal,GMHikaru,Undirected,42922,,,764
moistcr1tikal,Ash_on_LoL,Undirected,42923,,,600
moistcr1tikal,peterparkTV,Undirected,42924,,,560
moistcr1tikal,PaymoneyWubby,Undirected,42925,,,2094
ziGueira,fnxLNTC,Undirected,42930,,,646
ziGueira,deercheerup,Undirected,42931,,,542
ziGueira,aXtLOL,Undirected,42932,,,630
ziGueira,alanzoka,Undirected,42933,,,1846
The_Happy_Hob,LIRIK,Undirected,42936,,,520
TEBtv,EdenEsports,Undirected,42939,,,984
TEBtv,OGADotaPIT,Undirected,42940,,,624
TEBtv,CSRuHub,Undirected,42941,,,518
TEBtv,TEBtv3,Undirected,42942,,,1566
Rakin,Gabi,Undirected,42950,,,3964
Rakin,lucascharmoso,Undirected,42951,,,568
Rakin,calango,Undirected,42952,,,1184
Rakin,takeshi,Undirected,42953,,,596
Rakin,jean_mago,Undirected,42954,,,748
Rakin,tioorochitwitch,Undirected,42955,,,674
Rakin,aXtLOL,Undirected,42956,,,1316
Rakin,Baiano,Undirected,42957,,,1148
Rakin,alanzoka,Undirected,42958,,,3282
iNoiizY,ELoTRiX,Undirected,42959,,,2090
Sardoche,JLTomy,Undirected,42967,,,3204
Sardoche,BruceGrannec,Undirected,42968,,,1210
Sardoche,LeBouseuh,Undirected,42969,,,2996
Sardoche,Bidule,Undirected,42970,,,824
Sardoche,mistermv,Undirected,42971,,,3422
Sardoche,Shaunz,Undirected,42972,,,2754
Sardoche,chowh1,Undirected,42973,,,1080
Sardoche,Ponce,Undirected,42974,,,6900
Sardoche,Solary,Undirected,42975,,,2582
Sardoche,Joueur_du_Grenier,Undirected,42976,,,2152
Sardoche,Tonton,Undirected,42977,,,742
Sardoche,JLBichouu,Undirected,42978,,,586
Sardoche,Doigby,Undirected,42979,,,726
Sardoche,Laink,Undirected,42980,,,2582
Sardoche,Skyyart,Undirected,42981,,,1810
Sardoche,JeelTV,Undirected,42982,,,720
Sardoche,Gotaga,Undirected,42983,,,8156
Sardoche,AntoineDanielLive,Undirected,42984,,,4448
Sardoche,lestream,Undirected,42985,,,4588
Sardoche,GMHikaru,Undirected,42986,,,540
Sardoche,JohnnyBoi_i,Undirected,42987,,,536
Sardoche,RebeuDeter,Undirected,42988,,,1792
Sardoche,Alderiate,Undirected,42989,,,2992
lol_selfmade,Jankos,Undirected,42992,,,968
SPYGEA,alelu,Undirected,42995,,,526
SPYGEA,ShivFPS,Undirected,42996,,,508
SPYGEA,fps_shaka,Undirected,42997,,,9486
unsympathisch_tv,Maxi,Undirected,42998,,,3262
unsympathisch_tv,Trymacs,Undirected,42999,,,1974
unsympathisch_tv,ELoTRiX,Undirected,43000,,,1608
unsympathisch_tv,eliasn97,Undirected,43001,,,760
unsympathisch_tv,ROSHTEIN,Undirected,43002,,,520
unsympathisch_tv,Staiy,Undirected,43003,,,742
JLTomy,BruceGrannec,Undirected,43006,,,584
JLTomy,LeBouseuh,Undirected,43007,,,1610
JLTomy,JLBichouu,Undirected,43008,,,8630
JLTomy,Doigby,Undirected,43009,,,622
JLTomy,Gotaga,Undirected,43010,,,3052
JLTomy,RebeuDeter,Undirected,43011,,,3032
sleepy,AriaSaki,Undirected,43014,,,818
sleepy,Sykkuno,Undirected,43015,,,854
sleepy,Trainwreckstv,Undirected,43016,,,602
sleepy,ludwig,Undirected,43017,,,1106
sleepy,Ash_on_LoL,Undirected,43018,,,1084
sleepy,bnans,Undirected,43019,,,576
LIRIK,TheRunningManZ,Undirected,43069,,,520
LIRIK,dakotaz,Undirected,43070,,,558
LIRIK,HoneyMad,Undirected,43071,,,564
LIRIK,Nightblue3,Undirected,43072,,,532
LIRIK,RduLIVE,Undirected,43073,,,694
LIRIK,Thijs,Undirected,43074,,,1224
LIRIK,Jankos,Undirected,43075,,,806
LIRIK,Kyle,Undirected,43076,,,788
LIRIK,ShivFPS,Undirected,43077,,,632
LIRIK,Shotz,Undirected,43078,,,632
LIRIK,AriaSaki,Undirected,43079,,,690
LIRIK,fuslie,Undirected,43080,,,546
LIRIK,Tfue,Undirected,43081,,,740
LIRIK,Sykkuno,Undirected,43082,,,1116
LIRIK,Trainwreckstv,Undirected,43083,,,3782
LIRIK,AvoidingThePuddle,Undirected,43084,,,584
LIRIK,AdmiralBulldog,Undirected,43085,,,1316
LIRIK,Castro_1021,Undirected,43086,,,1116
LIRIK,Maya,Undirected,43087,,,2264
LIRIK,k3soju,Undirected,43088,,,548
LIRIK,AdmiralBahroo,Undirected,43089,,,2572
LIRIK,TimTheTatman,Undirected,43090,,,2718
LIRIK,HasanAbi,Undirected,43091,,,4256
LIRIK,Smoke,Undirected,43092,,,1162
LIRIK,Quin69,Undirected,43093,,,2678
LIRIK,NymN,Undirected,43094,,,1756
LIRIK,Doublelift,Undirected,43095,,,836
LIRIK,ludwig,Undirected,43096,,,3804
LIRIK,Gladd,Undirected,43097,,,584
LIRIK,sodapoppin,Undirected,43098,,,12982
LIRIK,dogdog,Undirected,43099,,,900
LIRIK,MitchJones,Undirected,43100,,,3066
LIRIK,robcdee,Undirected,43101,,,628
LIRIK,Maximilian_DOOD,Undirected,43102,,,1356
LIRIK,Warframe,Undirected,43103,,,504
LIRIK,Sacriel,Undirected,43104,,,1154
LIRIK,ROSHTEIN,Undirected,43105,,,790
LIRIK,pokelawls,Undirected,43106,,,2690
LIRIK,Yogscast,Undirected,43107,,,924
LIRIK,39daph,Undirected,43108,,,1462
LIRIK,lestream,Undirected,43109,,,526
LIRIK,GMHikaru,Undirected,43110,,,1794
LIRIK,alanzoka,Undirected,43111,,,818
LIRIK,PaymoneyWubby,Undirected,43112,,,606
LIRIK,Rubius,Undirected,43113,,,576
alelu,fps_shaka,Undirected,43115,,,1200
TrilluXe,Dhalucard,Undirected,43117,,,1292
TrilluXe,Trymacs,Undirected,43118,,,880
TrilluXe,NoWay4u_Sir,Undirected,43119,,,840
TrilluXe,Staiy,Undirected,43120,,,654
ops1x,StableRonaldo_,Undirected,43130,,,3816
ops1x,Marzz_Ow,Undirected,43131,,,1008
ops1x,Trainwreckstv,Undirected,43132,,,622
ops1x,EmadGG,Undirected,43133,,,1152
ops1x,Arab,Undirected,43134,,,1100
ops1x,Bugha,Undirected,43135,,,1480
ops1x,mitr0,Undirected,43136,,,1062
ops1x,UnknownxArmy,Undirected,43137,,,3338
ops1x,NateHill,Undirected,43138,,,634
bmkibler,RduLIVE,Undirected,43141,,,578
bmkibler,Thijs,Undirected,43142,,,944
Diables,xth0rek,Undirected,43143,,,4506
Diables,EWROON,Undirected,43144,,,6272
sips_,Yogscast,Undirected,43145,,,4042
Gabi,lucascharmoso,Undirected,43152,,,560
Gabi,calango,Undirected,43153,,,4688
Gabi,tioorochitwitch,Undirected,43154,,,954
Gabi,alanzoka,Undirected,43155,,,3300
Dhalucard,NoWay4u_Sir,Undirected,43157,,,532
TheRunningManZ,Smoke,Undirected,43161,,,2746
elon_musk5166,elon_musk2284,Undirected,43162,,,758
Jahrein,PurpleBixi,Undirected,43167,,,9848
Jahrein,FabulousN,Undirected,43168,,,1498
Jahrein,Toqtir,Undirected,43169,,,8282
Jahrein,w0xic,Undirected,43170,,,988
Jahrein,annadeniz,Undirected,43171,,,940
Jahrein,Chips,Undirected,43172,,,1176
Jahrein,XANTAREScN,Undirected,43173,,,860
Jahrein,Gokhan_Oner,Undirected,43174,,,1570
Jahrein,Elraenn,Undirected,43175,,,4978
Jahrein,CyberRulzTv,Undirected,43176,,,930
Jahrein,wtcN,Undirected,43177,,,5260
Jahrein,Lunawae,Undirected,43178,,,570
xth0rek,EWROON,Undirected,43180,,,12308
PurpleBixi,FabulousN,Undirected,43183,,,924
PurpleBixi,Toqtir,Undirected,43184,,,5054
PurpleBixi,annadeniz,Undirected,43185,,,658
PurpleBixi,Chips,Undirected,43186,,,986
PurpleBixi,Gokhan_Oner,Undirected,43187,,,940
PurpleBixi,Elraenn,Undirected,43188,,,2266
PurpleBixi,wtcN,Undirected,43189,,,2738
bazattak007,ibai,Undirected,43190,,,576
bazattak007,TheGrefg,Undirected,43191,,,706
bazattak007,Vicens,Undirected,43192,,,798
GothamChess,Sykkuno,Undirected,43198,,,578
GothamChess,Trainwreckstv,Undirected,43199,,,776
GothamChess,HasanAbi,Undirected,43200,,,1988
GothamChess,BotezLive,Undirected,43201,,,996
GothamChess,ludwig,Undirected,43202,,,1730
GothamChess,sodapoppin,Undirected,43203,,,540
GothamChess,GMHikaru,Undirected,43204,,,9318
GothamChess,Northernlion,Undirected,43205,,,4344
holak1337,Japczan,Undirected,43207,,,8204
buster,PCH3LK1N,Undirected,43219,,,8560
buster,HoneyMad,Undirected,43220,,,1312
buster,icebergdoto,Undirected,43221,,,988
buster,Lobanjicaa,Undirected,43222,,,1388
buster,ZLOYn,Undirected,43223,,,11756
buster,AhriNyan,Undirected,43224,,,24634
buster,ybicanoooobov,Undirected,43225,,,1584
buster,JesusAVGN,Undirected,43226,,,3868
buster,epic_sh4doweh,Undirected,43227,,,3564
buster,mokrivskyi,Undirected,43228,,,23366
buster,XANTAREScN,Undirected,43229,,,1030
buster,Recrent,Undirected,43230,,,2540
buster,dinablin,Undirected,43231,,,4974
buster,modestal,Undirected,43232,,,6260
buster,Dosia_csgo,Undirected,43233,,,3720
buster,GAECHKATM,Undirected,43234,,,1962
buster,KarmikKoala,Undirected,43235,,,932
buster,archangel_hs,Undirected,43236,,,2276
buster,des0ut,Undirected,43237,,,4570
buster,CSRuHub,Undirected,43238,,,708
buster,karavay46,Undirected,43239,,,12446
PCH3LK1N,ZLOYn,Undirected,43245,,,2504
PCH3LK1N,AhriNyan,Undirected,43246,,,3156
PCH3LK1N,JesusAVGN,Undirected,43247,,,632
PCH3LK1N,mokrivskyi,Undirected,43248,,,3734
PCH3LK1N,Recrent,Undirected,43249,,,770
PCH3LK1N,dinablin,Undirected,43250,,,1082
PCH3LK1N,modestal,Undirected,43251,,,770
PCH3LK1N,Dosia_csgo,Undirected,43252,,,598
PCH3LK1N,GAECHKATM,Undirected,43253,,,608
PCH3LK1N,archangel_hs,Undirected,43254,,,534
PCH3LK1N,des0ut,Undirected,43255,,,796
PCH3LK1N,karavay46,Undirected,43256,,,2300
lucascharmoso,FlowPodcast,Undirected,43265,,,890
lucascharmoso,deercheerup,Undirected,43266,,,606
lucascharmoso,tioorochitwitch,Undirected,43267,,,8340
lucascharmoso,aXtLOL,Undirected,43268,,,512
lucascharmoso,alanzoka,Undirected,43269,,,1794
Dota2ruhub3,epic_sh4doweh,Undirected,43272,,,932
BruceGrannec,LeBouseuh,Undirected,43275,,,530
BruceGrannec,robert87000,Undirected,43276,,,904
BruceGrannec,Ponce,Undirected,43277,,,746
BruceGrannec,Doigby,Undirected,43278,,,996
BruceGrannec,Gotaga,Undirected,43279,,,2616
BruceGrannec,lestream,Undirected,43280,,,840
Reborn_Live,auronplay,Undirected,43282,,,15978
Reborn_Live,ibai,Undirected,43283,,,4424
Reborn_Live,Alexby11,Undirected,43284,,,1012
Reborn_Live,xXxTheFocuSxXx,Undirected,43285,,,696
Reborn_Live,TheGrefg,Undirected,43286,,,1048
Reborn_Live,IamCristinini,Undirected,43287,,,938
Reborn_Live,Perxitaa,Undirected,43288,,,4654
Reborn_Live,Rubius,Undirected,43289,,,6356
facubanzas,ibai,Undirected,43293,,,1260
facubanzas,coscu,Undirected,43294,,,2630
facubanzas,Brunenger,Undirected,43295,,,784
facubanzas,TheMasterRodrigo,Undirected,43296,,,1128
facubanzas,Rubius,Undirected,43297,,,558
FabulousN,Toqtir,Undirected,43304,,,536
FabulousN,Elraenn,Undirected,43305,,,1310
FabulousN,wtcN,Undirected,43306,,,1684
EWROON,Japczan,Undirected,43309,,,1090
Delux,Freneh,Undirected,43312,,,714
Delux,ZanoXVII,Undirected,43313,,,3496
Delux,Tumblurr,Undirected,43314,,,2842
cdewx,limit_maximum,Undirected,43324,,,604
cdewx,Towelliee,Undirected,43325,,,560
cdewx,Quin69,Undirected,43326,,,992
cdewx,ludwig,Undirected,43327,,,508
cdewx,sodapoppin,Undirected,43328,,,3364
cdewx,MitchJones,Undirected,43329,,,4634
SackziTV,chowh1,Undirected,43330,,,2660
SackziTV,Gotaga,Undirected,43331,,,1230
dakotaz,StableRonaldo_,Undirected,43358,,,562
dakotaz,Tubbo,Undirected,43359,,,638
dakotaz,AriaSaki,Undirected,43360,,,756
dakotaz,fuslie,Undirected,43361,,,1600
dakotaz,Tfue,Undirected,43362,,,712
dakotaz,Sykkuno,Undirected,43363,,,5048
dakotaz,Loeya,Undirected,43364,,,916
dakotaz,Trainwreckstv,Undirected,43365,,,8182
dakotaz,TimTheTatman,Undirected,43366,,,1544
dakotaz,HasanAbi,Undirected,43367,,,584
dakotaz,jacksepticeye,Undirected,43368,,,1076
dakotaz,BotezLive,Undirected,43369,,,846
dakotaz,EmadGG,Undirected,43370,,,524
dakotaz,ludwig,Undirected,43371,,,3354
dakotaz,sodapoppin,Undirected,43372,,,586
dakotaz,Bugha,Undirected,43373,,,652
dakotaz,GMHikaru,Undirected,43374,,,564
dakotaz,Ash_on_LoL,Undirected,43375,,,606
dakotaz,5uppp,Undirected,43376,,,3966
dakotaz,peterparkTV,Undirected,43377,,,2910
dakotaz,NateHill,Undirected,43378,,,554
Moonryde,velox,Undirected,43381,,,1934
Moonryde,ZanoXVII,Undirected,43382,,,760
Tomato,AdmiralBahroo,Undirected,43387,,,958
Tomato,Yogscast,Undirected,43388,,,642
Pink_Sparkles,Trainwreckstv,Undirected,43395,,,502
Pink_Sparkles,sodapoppin,Undirected,43396,,,814
Pink_Sparkles,MitchJones,Undirected,43397,,,524
Heelmike,StableRonaldo_,Undirected,43402,,,764
Heelmike,Trainwreckstv,Undirected,43403,,,524
MarkiLokurasY,auronplay,Undirected,43408,,,1408
MarkiLokurasY,ibai,Undirected,43409,,,3382
MarkiLokurasY,TheGrefg,Undirected,43410,,,2704
MarkiLokurasY,Vicens,Undirected,43411,,,2046
MarkiLokurasY,sujagg,Undirected,43412,,,1070
MarkiLokurasY,Rubius,Undirected,43413,,,2460
Tyceno,bronny,Undirected,43416,,,548
MenosTrece,ibai,Undirected,43418,,,1604
MenosTrece,knekro,Undirected,43419,,,614
MenosTrece,Rubius,Undirected,43420,,,1336
LeBouseuh,Ponce,Undirected,43425,,,912
LeBouseuh,Doigby,Undirected,43426,,,614
LeBouseuh,JeelTV,Undirected,43427,,,510
LeBouseuh,Gotaga,Undirected,43428,,,4646
LeBouseuh,lestream,Undirected,43429,,,660
Rammus53,annadeniz,Undirected,43430,,,566
Rammus53,Elraenn,Undirected,43431,,,1358
Rammus53,wtcN,Undirected,43432,,,972
TeePee,Crowder,Undirected,43436,,,768
TeePee,HusKerrs,Undirected,43437,,,1114
TeePee,TimTheTatman,Undirected,43438,,,922
TeePee,scump,Undirected,43439,,,624
auronplay,ibai,Undirected,43460,,,39944
auronplay,GradyWhite_,Undirected,43461,,,562
auronplay,ReventXz,Undirected,43462,,,1774
auronplay,Alexby11,Undirected,43463,,,4922
auronplay,SrElemao,Undirected,43464,,,776
auronplay,knekro,Undirected,43465,,,1926
auronplay,Th3Antonio,Undirected,43466,,,1218
auronplay,xXxTheFocuSxXx,Undirected,43467,,,922
auronplay,coscu,Undirected,43468,,,2108
auronplay,TheGrefg,Undirected,43469,,,7888
auronplay,IamCristinini,Undirected,43470,,,6028
auronplay,Vicens,Undirected,43471,,,2802
auronplay,IlloJuan,Undirected,43472,,,2082
auronplay,Brunenger,Undirected,43473,,,1156
auronplay,G4G_REVENANT,Undirected,43474,,,562
auronplay,Werlyb,Undirected,43475,,,512
auronplay,Perxitaa,Undirected,43476,,,7144
auronplay,ElmiilloR,Undirected,43477,,,1784
auronplay,FolagorLives,Undirected,43478,,,1124
auronplay,RobertoCein,Undirected,43479,,,752
auronplay,Rubius,Undirected,43480,,,37992
HoneyMad,AhriNyan,Undirected,43489,,,692
HoneyMad,JesusAVGN,Undirected,43490,,,588
HoneyMad,BlackUFA,Undirected,43491,,,538
HoneyMad,epic_sh4doweh,Undirected,43492,,,1594
HoneyMad,Recrent,Undirected,43493,,,660
HoneyMad,sodapoppin,Undirected,43494,,,524
HoneyMad,modestal,Undirected,43495,,,516
HoneyMad,KarmikKoala,Undirected,43496,,,3748
HoneyMad,WELOVEGAMES,Undirected,43497,,,1272
calango,alanzoka,Undirected,43502,,,1118
Naguura,limit_maximum,Undirected,43503,,,630
Naguura,sodapoppin,Undirected,43504,,,688
Crowder,HusKerrs,Undirected,43509,,,668
Crowder,TimTheTatman,Undirected,43510,,,1054
henriquehen1,fnxLNTC,Undirected,43515,,,3238
henriquehen1,pr4ass,Undirected,43516,,,660
henriquehen1,deercheerup,Undirected,43517,,,3426
henriquehen1,aXtLOL,Undirected,43518,,,544
henriquehen1,alanzoka,Undirected,43519,,,664
beschttv,awesamdude,Undirected,43525,,,1146
beschttv,Eret,Undirected,43526,,,756
beschttv,Tubbo,Undirected,43527,,,2206
beschttv,Sykkuno,Undirected,43528,,,506
beschttv,Punz,Undirected,43529,,,6056
beschttv,ConnorEatsPants,Undirected,43530,,,724
masondota2,AdmiralBulldog,Undirected,43537,,,1658
masondota2,Nikobaby_,Undirected,43538,,,678
masondota2,epicenter_en2,Undirected,43539,,,778
masondota2,OGADotaPIT,Undirected,43540,,,764
masondota2,GunnarDotA2,Undirected,43541,,,2514
Nightblue3,Jankos,Undirected,43551,,,516
Nightblue3,Doublelift,Undirected,43552,,,838
Yotobi,DarioMocciaTwitch,Undirected,43553,,,1196
Yotobi,Everyeyeit,Undirected,43554,,,610
icebergdoto,ybicanoooobov,Undirected,43560,,,706
icebergdoto,epic_sh4doweh,Undirected,43561,,,3174
limit_maximum,Quin69,Undirected,43571,,,1496
limit_maximum,ludwig,Undirected,43572,,,540
limit_maximum,sodapoppin,Undirected,43573,,,2326
limit_maximum,MitchJones,Undirected,43574,,,1488
limit_maximum,Preachlfw,Undirected,43575,,,748
limit_maximum,GingiTV,Undirected,43576,,,1208
RduLIVE,Thijs,Undirected,43589,,,3524
RduLIVE,Trainwreckstv,Undirected,43590,,,548
RduLIVE,MerlinChess,Undirected,43591,,,1178
RduLIVE,Sjow,Undirected,43592,,,834
RduLIVE,sodapoppin,Undirected,43593,,,696
RduLIVE,dogdog,Undirected,43594,,,2838
RduLIVE,GMHikaru,Undirected,43595,,,572
StableRonaldo_,Marzz_Ow,Undirected,43616,,,568
StableRonaldo_,Tfue,Undirected,43617,,,832
StableRonaldo_,LosPollosTV,Undirected,43618,,,880
StableRonaldo_,Sykkuno,Undirected,43619,,,888
StableRonaldo_,Trainwreckstv,Undirected,43620,,,1032
StableRonaldo_,Castro_1021,Undirected,43621,,,584
StableRonaldo_,TimTheTatman,Undirected,43622,,,686
StableRonaldo_,EmadGG,Undirected,43623,,,858
StableRonaldo_,Arab,Undirected,43624,,,886
StableRonaldo_,ludwig,Undirected,43625,,,810
StableRonaldo_,Bugha,Undirected,43626,,,1924
StableRonaldo_,mitr0,Undirected,43627,,,554
StableRonaldo_,UnknownxArmy,Undirected,43628,,,1888
StableRonaldo_,bronny,Undirected,43629,,,1570
Thijs,Trainwreckstv,Undirected,43649,,,878
Thijs,AdmiralBahroo,Undirected,43650,,,590
Thijs,Quin69,Undirected,43651,,,680
Thijs,ludwig,Undirected,43652,,,572
Thijs,sodapoppin,Undirected,43653,,,1276
Thijs,dogdog,Undirected,43654,,,1878
Thijs,Maximilian_DOOD,Undirected,43655,,,538
Thijs,GMHikaru,Undirected,43656,,,658
velox,ZanoXVII,Undirected,43659,,,588
Jankos,ibai,Undirected,43678,,,1184
Jankos,Japczan,Undirected,43679,,,722
Jankos,Sykkuno,Undirected,43680,,,602
Jankos,Trainwreckstv,Undirected,43681,,,672
Jankos,k3soju,Undirected,43682,,,540
Jankos,HasanAbi,Undirected,43683,,,524
Jankos,Doublelift,Undirected,43684,,,2724
Jankos,ludwig,Undirected,43685,,,842
Jankos,sodapoppin,Undirected,43686,,,1142
Jankos,IWillDominate,Undirected,43687,,,1026
Jankos,GMHikaru,Undirected,43688,,,800
Jankos,dopa24,Undirected,43689,,,848
Jankos,NoWay4u_Sir,Undirected,43690,,,824
Jankos,ElmiilloR,Undirected,43691,,,746
Jankos,KarasMai,Undirected,43692,,,836
Jankos,midbeast,Undirected,43693,,,1490
rewinside,Trymacs,Undirected,43696,,,7850
rewinside,eliasn97,Undirected,43697,,,664
rewinside,GTimeTV,Undirected,43698,,,1016
rewinside,SparkofPhoenixTV,Undirected,43699,,,538
rewinside,Rumathra,Undirected,43700,,,1514
ibai,ReventXz,Undirected,43734,,,15670
ibai,Alexby11,Undirected,43735,,,3110
ibai,SrElemao,Undirected,43736,,,786
ibai,knekro,Undirected,43737,,,9850
ibai,Th3Antonio,Undirected,43738,,,13742
ibai,coscu,Undirected,43739,,,7718
ibai,TheGrefg,Undirected,43740,,,16272
ibai,SkyshockTV,Undirected,43741,,,508
ibai,IamCristinini,Undirected,43742,,,13190
ibai,Vicens,Undirected,43743,,,4550
ibai,Bugha,Undirected,43744,,,602
ibai,IlloJuan,Undirected,43745,,,9126
ibai,Brunenger,Undirected,43746,,,2806
ibai,G4G_REVENANT,Undirected,43747,,,2406
ibai,Werlyb,Undirected,43748,,,5020
ibai,DylanteroLIVE,Undirected,43749,,,512
ibai,GMHikaru,Undirected,43750,,,580
ibai,dopa24,Undirected,43751,,,662
ibai,Perxitaa,Undirected,43752,,,3750
ibai,ElmiilloR,Undirected,43753,,,20594
ibai,sujagg,Undirected,43754,,,1150
ibai,TheMasterRodrigo,Undirected,43755,,,1330
ibai,FolagorLives,Undirected,43756,,,2566
ibai,RobertoCein,Undirected,43757,,,600
ibai,Rubius,Undirected,43758,,,38694
Toqtir,Gokhan_Oner,Undirected,43763,,,506
Toqtir,Elraenn,Undirected,43764,,,970
Toqtir,wtcN,Undirected,43765,,,1302
singsing,AdmiralBulldog,Undirected,43769,,,778
Maxi,Trymacs,Undirected,43771,,,748
Maxi,ELoTRiX,Undirected,43772,,,730
Aurateur,BarbarousKing,Undirected,43773,,,918
Kyle,Shotz,Undirected,43783,,,972
Kyle,Trainwreckstv,Undirected,43784,,,530
Kyle,sodapoppin,Undirected,43785,,,750
awesamdude,Eret,Undirected,43794,,,3612
awesamdude,Tubbo,Undirected,43795,,,14302
awesamdude,Sykkuno,Undirected,43796,,,2614
awesamdude,jacksepticeye,Undirected,43797,,,1054
awesamdude,ludwig,Undirected,43798,,,1020
awesamdude,Punz,Undirected,43799,,,4318
awesamdude,ConnorEatsPants,Undirected,43800,,,3360
awesamdude,DropsByPonk,Undirected,43801,,,1404
awesamdude,5uppp,Undirected,43802,,,1104
Eret,Tubbo,Undirected,43810,,,5500
Eret,Sykkuno,Undirected,43811,,,1156
Eret,jacksepticeye,Undirected,43812,,,564
Eret,ludwig,Undirected,43813,,,732
Eret,Punz,Undirected,43814,,,3150
Eret,ConnorEatsPants,Undirected,43815,,,1270
pulgaboy,blxckoutz,Undirected,43816,,,568
Marzz_Ow,EmadGG,Undirected,43829,,,604
Marzz_Ow,Arab,Undirected,43830,,,608
Marzz_Ow,Bugha,Undirected,43831,,,582
Marzz_Ow,UnknownxArmy,Undirected,43832,,,668
Tubbo,AriaSaki,Undirected,43851,,,936
Tubbo,fuslie,Undirected,43852,,,694
Tubbo,Sykkuno,Undirected,43853,,,10502
Tubbo,DanTDM,Undirected,43854,,,564
Tubbo,Trainwreckstv,Undirected,43855,,,1316
Tubbo,jacksepticeye,Undirected,43856,,,3490
Tubbo,ludwig,Undirected,43857,,,3900
Tubbo,Punz,Undirected,43858,,,7392
Tubbo,ConnorEatsPants,Undirected,43859,,,10602
Tubbo,itsRyanHiga,Undirected,43860,,,622
Tubbo,DropsByPonk,Undirected,43861,,,3314
Tubbo,Ash_on_LoL,Undirected,43862,,,560
Tubbo,5uppp,Undirected,43863,,,4604
Tubbo,peterparkTV,Undirected,43864,,,898
ShivFPS,LuluLuvely,Undirected,43882,,,1634
ShivFPS,Trainwreckstv,Undirected,43883,,,666
ShivFPS,TimTheTatman,Undirected,43884,,,546
ShivFPS,sodapoppin,Undirected,43885,,,578
ShivFPS,fps_shaka,Undirected,43886,,,740
ShivFPS,Genburten,Undirected,43887,,,578
Shotz,Trainwreckstv,Undirected,43903,,,532
Shotz,TimTheTatman,Undirected,43904,,,808
Shotz,ludwig,Undirected,43905,,,742
Shotz,sodapoppin,Undirected,43906,,,530
AriaSaki,fuslie,Undirected,43945,,,6464
AriaSaki,Sykkuno,Undirected,43946,,,9822
AriaSaki,Loeya,Undirected,43947,,,606
AriaSaki,joeytuan,Undirected,43948,,,1052
AriaSaki,Trainwreckstv,Undirected,43949,,,2508
AriaSaki,Loserfruit,Undirected,43950,,,524
AriaSaki,Maya,Undirected,43951,,,596
AriaSaki,HasanAbi,Undirected,43952,,,642
AriaSaki,jacksepticeye,Undirected,43953,,,1146
AriaSaki,ludwig,Undirected,43954,,,10094
AriaSaki,sodapoppin,Undirected,43955,,,1122
AriaSaki,Maximilian_DOOD,Undirected,43956,,,516
AriaSaki,itsRyanHiga,Undirected,43957,,,4094
AriaSaki,39daph,Undirected,43958,,,2014
AriaSaki,GMHikaru,Undirected,43959,,,594
AriaSaki,Ash_on_LoL,Undirected,43960,,,7746
AriaSaki,5uppp,Undirected,43961,,,1128
AriaSaki,bnans,Undirected,43962,,,2582
AriaSaki,peterparkTV,Undirected,43963,,,5164
AriaSaki,Masayoshi,Undirected,43964,,,1614
Lobanjicaa,AhriNyan,Undirected,43967,,,1794
Lobanjicaa,w0xic,Undirected,43968,,,792
Lobanjicaa,mokrivskyi,Undirected,43969,,,504
Lobanjicaa,XANTAREScN,Undirected,43970,,,2266
fuslie,neeko,Undirected,44005,,,1488
fuslie,Sykkuno,Undirected,44006,,,16996
fuslie,joeytuan,Undirected,44007,,,848
fuslie,Trainwreckstv,Undirected,44008,,,2342
fuslie,Maya,Undirected,44009,,,740
fuslie,TimTheTatman,Undirected,44010,,,684
fuslie,HasanAbi,Undirected,44011,,,1056
fuslie,jacksepticeye,Undirected,44012,,,4314
fuslie,ludwig,Undirected,44013,,,11878
fuslie,sodapoppin,Undirected,44014,,,700
fuslie,itsRyanHiga,Undirected,44015,,,2570
fuslie,39daph,Undirected,44016,,,1772
fuslie,GMHikaru,Undirected,44017,,,664
fuslie,Ash_on_LoL,Undirected,44018,,,3664
fuslie,5uppp,Undirected,44019,,,1358
fuslie,bnans,Undirected,44020,,,1464
fuslie,peterparkTV,Undirected,44021,,,5334
fuslie,Masayoshi,Undirected,44022,,,3596
ZLOYn,AhriNyan,Undirected,44029,,,4784
ZLOYn,JesusAVGN,Undirected,44030,,,614
ZLOYn,epic_sh4doweh,Undirected,44031,,,652
ZLOYn,mokrivskyi,Undirected,44032,,,8134
ZLOYn,Recrent,Undirected,44033,,,626
ZLOYn,dinablin,Undirected,44034,,,1150
