Source, Target, Weights
Bugha,TSM_ImperialHal,157
Bugha,Tfue,439
Bugha,Vicens,311
Bugha,ibai,301
Bugha,Sykkuno,379
Bugha,Gotaga,236
Bugha,UnknownxArmy,532
Bugha,Rubius,555
Bugha,scump,153
Bugha,EmadGG,435
Bugha,TheGrefg,809
Bugha,auronplay,223
Bugha,POW3Rtv,228
Bugha,TimTheTatman,252
Bugha,scoped,1197
Bugha,Symfuhny,243
Bugha,Nadeshot,166
Bugha,tommyinnit,170
Bugha,SypherPK,1378
Bugha,Trainwreckstv,228
Bugha,MarkiLokurasY,219
Bugha,FolagorLives,139
Bugha,Clix,4821
Bugha,jacksepticeye,131
Bugha,Amar,173
Bugha,blxckoutz,145
Bugha,LuluLuvely,102
Bugha,Sardoche,111
Bugha,ludwig,196
Bugha,ItsJSTN,125
Bugha,dakotaz,326
Bugha,mitr0,393
Bugha,TinaKitten,101
Bugha,sodapoppin,107
Bugha,Marzz_Ow,291
Bugha,pokimane,198
Bugha,Loeya,226
Bugha,melina,112
Bugha,Arab,276
Bugha,itsHafu,105
Bugha,NateHill,311
Bugha,LITkillah,115
Bugha,Jelty,615
Bugha,alanzoka,109
Bugha,natalan,108
Bugha,elded,141
Bugha,NICKMERCS,1537
Bugha,LosPollosTV,113
Bugha,Staryuuki,112
Bugha,HusKerrs,140
Bugha,Trymacs,108
Bugha,Castro_1021,195
Bugha,GMHikaru,109
Bugha,GeorgeNotFound,243
Bugha,ZanoXVII,102
Bugha,wavyjacob,175
Bugha,Philza,122
Bugha,nelkboys,112
Bugha,x2Twins,196
Bugha,Rekkles,103
Bugha,ROSHTEIN,112
Bugha,StableRonaldo_,962
Bugha,fuslie,155
Bugha,RiceGum,232
ilMasseo,Ninja,198
ilMasseo,yamatonjp,142
ilMasseo,loltyler1,154
ilMasseo,summit1g,164
ilMasseo,DrLupo,195
ilMasseo,Gaules,201
ilMasseo,Amouranth,164
ilMasseo,shroud,177
ilMasseo,Fresh,130
ilMasseo,EsfandTV,127
ilMasseo,BruceDropEmOff,148
ilMasseo,xQcOW,204
ilMasseo,Cizzorz,113
ilMasseo,chocoTaco,148
ilMasseo,boxbox,121
ilMasseo,Tfue,144
ilMasseo,velox,131
ilMasseo,Thijs,154
ilMasseo,dogdog,156
ilMasseo,Jinnytty,141
ilMasseo,Gotaga,138
ilMasseo,DarioMocciaTwitch,1127
ilMasseo,Rubius,146
ilMasseo,Quin69,198
ilMasseo,ONSCREEN,167
ilMasseo,Kyle,178
ilMasseo,Eray,159
ilMasseo,Paoloidolo,181
ilMasseo,BastiGHG,156
ilMasseo,kyo1984123,114
ilMasseo,Greekgodx,144
ilMasseo,POW3Rtv,862
ilMasseo,Symfuhny,195
ilMasseo,SypherPK,171
ilMasseo,Trainwreckstv,201
ilMasseo,MarkiLokurasY,183
ilMasseo,Freneh,716
ilMasseo,Shaunz,176
ilMasseo,ChristianVieriOfficial,255
ilMasseo,Recrent,187
ilMasseo,ShivFPS,192
ilMasseo,AriaSaki,186
ilMasseo,sodapoppin,196
ilMasseo,LIRIK,164
ilMasseo,Nightblue3,118
ilMasseo,lestream,198
ilMasseo,Xiuder_,280
ilMasseo,Scarra,114
ilMasseo,Everyeyeit,260
ilMasseo,pokimane,141
ilMasseo,Loeya,179
ilMasseo,melina,197
ilMasseo,LeBouseuh,167
ilMasseo,Shlorox,194
ilMasseo,Loserfruit,137
ilMasseo,Syndicate,196
ilMasseo,itsHafu,179
ilMasseo,Ponce,189
ilMasseo,Tumblurr,1397
ilMasseo,QuarterJade,127
ilMasseo,alanzoka,139
ilMasseo,Delux,402
ilMasseo,NeZaK_,114
ilMasseo,JOEYKAOTYK,104
ilMasseo,Moonryde,283
ilMasseo,Gorgc,186
ilMasseo,Maximilian_DOOD,143
ilMasseo,robcdee,126
ilMasseo,panetty,879
ilMasseo,NICKMERCS,179
ilMasseo,Staryuuki,126
ilMasseo,Faker,147
ilMasseo,Kitboga,126
ilMasseo,Ash_on_LoL,129
ilMasseo,Yotobi,233
ilMasseo,JeelTV,168
ilMasseo,Castro_1021,194
ilMasseo,Tyceno,125
ilMasseo,ZanoXVII,1475
ilMasseo,djrayraytaiwan,137
ilMasseo,SPYGEA,164
ilMasseo,Cerbero_Podcast,511
ilMasseo,x2Twins,103
ilMasseo,mistermv,135
Scarra,Ninja,211
Scarra,yamatonjp,167
Scarra,loltyler1,290
Scarra,Arcadum,114
Scarra,summit1g,263
Scarra,roflgator,120
Scarra,DrLupo,223
Scarra,Gaules,177
Scarra,Amouranth,195
Scarra,shroud,432
Scarra,Fresh,143
Scarra,EsfandTV,287
Scarra,MOONMOON,167
Scarra,BruceDropEmOff,159
Scarra,dunkstream,119
Scarra,WARDELL,107
Scarra,sneakylol,167
Scarra,xChocoBars,390
Scarra,xQcOW,374
Scarra,Destiny,133
Scarra,BaboAbe,175
Scarra,yvonnie,293
Scarra,Mizkif,276
Scarra,Cizzorz,158
Scarra,chocoTaco,175
Scarra,nl_Kripp,110
Scarra,boxbox,308
Scarra,Pikabooirl,113
Scarra,Natsumiii,254
Scarra,zackrawrr,177
Scarra,starsmitten,1300
Scarra,Tfue,133
Scarra,joeytuan,162
Scarra,Thijs,136
Scarra,dogdog,162
Scarra,Nmplol,166
Scarra,Sykkuno,658
Scarra,Jinnytty,246
Scarra,Gotaga,130
Scarra,pokelawls,108
Scarra,Rubius,155
Scarra,Quin69,228
Scarra,ONSCREEN,123
Scarra,Kyle,120
Scarra,Eray,103
Scarra,BastiGHG,118
Scarra,TheGrefg,105
Scarra,itsRyanHiga,210
Scarra,kyo1984123,104
Scarra,peterparkTV,460
Scarra,CohhCarnage,102
Scarra,Greekgodx,156
Scarra,TimTheTatman,129
Scarra,Symfuhny,146
Scarra,Doublelift,200
Scarra,SypherPK,181
Scarra,Trainwreckstv,250
Scarra,MarkiLokurasY,123
Scarra,Shaunz,132
Scarra,HasanAbi,188
Scarra,Masayoshi,301
Scarra,jacksepticeye,104
Scarra,Recrent,129
Scarra,ShivFPS,130
Scarra,ludwig,640
Scarra,AriaSaki,492
Scarra,TinaKitten,350
Scarra,sodapoppin,517
Scarra,moistcr1tikal,118
Scarra,LIRIK,238
Scarra,Nightblue3,153
Scarra,lestream,134
Scarra,Xiuder_,112
Scarra,ilMasseo,114
Scarra,pokimane,475
Scarra,Loeya,126
Scarra,LeBouseuh,113
Scarra,Shlorox,126
Scarra,Loserfruit,125
Scarra,Syndicate,135
Scarra,itsHafu,298
Scarra,Ponce,138
Scarra,Tumblurr,114
Scarra,QuarterJade,953
Scarra,alanzoka,138
Scarra,JOEYKAOTYK,104
Scarra,MitchJones,179
Scarra,Gorgc,130
Scarra,Maximilian_DOOD,157
Scarra,robcdee,116
Scarra,Maya,139
Scarra,NICKMERCS,179
Scarra,Staryuuki,155
Scarra,Faker,115
Scarra,k3soju,168
Scarra,Kitboga,180
Scarra,AdmiralBahroo,131
Scarra,bnans,115
Scarra,Ash_on_LoL,254
Scarra,JeelTV,115
Scarra,Castro_1021,127
Scarra,39daph,200
Scarra,GMHikaru,109
Scarra,Tyceno,104
Scarra,djrayraytaiwan,112
Scarra,SPYGEA,114
Scarra,Enviosity,116
Scarra,Yogscast,104
Scarra,Rekkles,106
Scarra,fuslie,465
Scarra,mistermv,126
Scarra,limit_maximum,117
Everyeyeit,DarioMocciaTwitch,1385
Everyeyeit,POW3Rtv,185
Everyeyeit,ChristianVieriOfficial,102
Everyeyeit,ilMasseo,260
Everyeyeit,melina,190
Everyeyeit,Tumblurr,138
Everyeyeit,Yotobi,305
Everyeyeit,ZanoXVII,133
Everyeyeit,Cerbero_Podcast,272
pokimane,Ninja,1376
pokimane,yamatonjp,140
pokimane,loltyler1,1242
pokimane,Arcadum,170
pokimane,FaZeBlaze,113
pokimane,loustreams,112
pokimane,willneff,274
pokimane,summit1g,1031
pokimane,LVNDMARK,185
pokimane,roflgator,257
pokimane,DrLupo,719
pokimane,AdinRoss,261
pokimane,Gaules,231
pokimane,dasMEHDI,161
pokimane,Amouranth,498
pokimane,Beaulo,132
pokimane,shroud,1538
pokimane,Fresh,198
pokimane,EsfandTV,727
pokimane,supertf,175
pokimane,MOONMOON,492
pokimane,Ramee,182
pokimane,BruceDropEmOff,221
pokimane,dunkstream,358
pokimane,WARDELL,408
pokimane,sneakylol,222
pokimane,Aydan,112
pokimane,xChocoBars,1477
pokimane,Flight23white,140
pokimane,xQcOW,3636
pokimane,ChilledChaos,177
pokimane,ANGRYPUG,107
pokimane,Chica,211
pokimane,Destiny,478
pokimane,RatedEpicz,154
pokimane,BaboAbe,268
pokimane,yvonnie,617
pokimane,Mizkif,2814
pokimane,daltoosh,142
pokimane,TenZ,297
pokimane,Cizzorz,185
pokimane,chocoTaco,220
pokimane,Captainflowers22,146
pokimane,nl_Kripp,224
pokimane,boxbox,315
pokimane,Pikabooirl,132
pokimane,Natsumiii,397
pokimane,Swagg,166
pokimane,julien,218
pokimane,zackrawrr,291
pokimane,starsmitten,374
pokimane,Stanz,354
pokimane,JustaMinx,154
pokimane,Locklear,154
pokimane,ops1x,118
pokimane,BadBoyHalo,230
pokimane,TSM_ImperialHal,199
pokimane,epicenter_en1,221
pokimane,Tfue,437
pokimane,joeytuan,277
pokimane,Thijs,203
pokimane,ibai,253
pokimane,dogdog,273
pokimane,SuppyColleen,130
pokimane,EWROON,120
pokimane,cdewx,106
pokimane,Kurumx,115
pokimane,Nmplol,1599
pokimane,Sykkuno,5491
pokimane,Jinnytty,1154
pokimane,Gotaga,333
pokimane,CallMeCarsonLIVE,156
pokimane,pokelawls,660
pokimane,Warframe,134
pokimane,Rubius,360
pokimane,scump,249
pokimane,Quin69,365
pokimane,ONSCREEN,169
pokimane,Heelmike,118
pokimane,Kyle,163
pokimane,g2perkz,352
pokimane,Laink,156
pokimane,Northernlion,131
pokimane,Eray,117
pokimane,bronny,111
pokimane,Alderiate,109
pokimane,BastiGHG,195
pokimane,TheGrefg,156
pokimane,itsRyanHiga,623
pokimane,kyo1984123,107
pokimane,midbeast,151
pokimane,peterparkTV,1744
pokimane,auronplay,136
pokimane,CohhCarnage,356
pokimane,Greekgodx,691
pokimane,TimTheTatman,1024
pokimane,scoped,119
pokimane,5uppp,953
pokimane,Symfuhny,473
pokimane,Nadeshot,383
pokimane,Doublelift,403
pokimane,ELoTRiX,104
pokimane,tommyinnit,1001
pokimane,SypherPK,496
pokimane,notmes,169
pokimane,Trainwreckstv,3029
pokimane,Anthony_Kongphan,147
pokimane,MarkiLokurasY,151
pokimane,DeuceAce,115
pokimane,Shaunz,216
pokimane,HasanAbi,1223
pokimane,CDNThe3rd,149
pokimane,KarasMai,121
pokimane,Clix,519
pokimane,BobRoss,111
pokimane,JohnnyBoi_i,138
pokimane,tarik,158
pokimane,Masayoshi,602
pokimane,jacksepticeye,1046
pokimane,Joueur_du_Grenier,174
pokimane,coscu,107
pokimane,Recrent,134
pokimane,Sanchovies,112
pokimane,LuluLuvely,275
pokimane,ElmiilloR,102
pokimane,Sardoche,308
pokimane,TeePee,107
pokimane,ShivFPS,246
pokimane,ludwig,4865
pokimane,ItsJSTN,109
pokimane,dakotaz,1349
pokimane,AriaSaki,1664
pokimane,GothamChess,206
pokimane,JASONR,142
pokimane,TinaKitten,1822
pokimane,sodapoppin,1673
pokimane,awesamdude,135
pokimane,RduLIVE,144
pokimane,moistcr1tikal,427
pokimane,LIRIK,1030
pokimane,Nightblue3,232
pokimane,lestream,328
pokimane,Atrioc,753
pokimane,Xiuder_,106
pokimane,Gabi,108
pokimane,PaymoneyWubby,166
pokimane,NoWay4u_Sir,149
pokimane,Bugha,198
pokimane,ilMasseo,141
pokimane,Scarra,475
pokimane,Loeya,290
pokimane,melina,711
pokimane,LeBouseuh,149
pokimane,Shlorox,163
pokimane,Loserfruit,235
pokimane,AvoidingThePuddle,151
pokimane,neeko,292
pokimane,Syndicate,272
pokimane,Pink_Sparkles,170
pokimane,Tubbo,649
pokimane,itsHafu,3222
pokimane,IamCristinini,103
pokimane,Gladd,158
pokimane,Ponce,352
pokimane,Tumblurr,157
pokimane,NymN,556
pokimane,QuarterJade,1582
pokimane,alanzoka,257
pokimane,JOEYKAOTYK,130
pokimane,MitchJones,797
pokimane,Gorgc,259
pokimane,AdmiralBulldog,171
pokimane,playapex,153
pokimane,masondota2,106
pokimane,Maximilian_DOOD,217
pokimane,The_Happy_Hob,101
pokimane,robcdee,166
pokimane,Maya,1364
pokimane,Ottomated,173
pokimane,elded,108
pokimane,NICKMERCS,1128
pokimane,LosPollosTV,184
pokimane,Staryuuki,198
pokimane,GingiTV,101
pokimane,SteveSuptic,795
pokimane,Faker,286
pokimane,k3soju,282
pokimane,Japczan,169
pokimane,Kitboga,292
pokimane,PointCrow,127
pokimane,Punz,128
pokimane,Otzdarva,130
pokimane,HusKerrs,142
pokimane,BotezLive,430
pokimane,AdmiralBahroo,335
pokimane,bnans,426
pokimane,Ash_on_LoL,892
pokimane,Trymacs,148
pokimane,Im_Dontai,109
pokimane,sleepy,190
pokimane,JeelTV,163
pokimane,Kaellyn,228
pokimane,Castro_1021,479
pokimane,39daph,669
pokimane,GMHikaru,694
pokimane,Tyceno,119
pokimane,Naguura,103
pokimane,Eret,102
pokimane,GeorgeNotFound,719
pokimane,IWillDominate,165
pokimane,ironmouse,124
pokimane,SquishyMuffinz,144
pokimane,djrayraytaiwan,131
pokimane,SPYGEA,127
pokimane,Nihachu,200
pokimane,ConnorEatsPants,311
pokimane,Philza,392
pokimane,Fextralife,104
pokimane,Enviosity,224
pokimane,Sacriel,185
pokimane,AntoineDanielLive,230
pokimane,x2Twins,110
pokimane,Solary,114
pokimane,Shotz,144
pokimane,Yogscast,263
pokimane,Jankos,278
pokimane,Rekkles,692
pokimane,ROSHTEIN,196
pokimane,TFBlade,220
pokimane,SmallAnt,160
pokimane,StableRonaldo_,233
pokimane,fuslie,2509
pokimane,RiceGum,208
pokimane,mistermv,328
pokimane,limit_maximum,122
holak1337,loltyler1,126
holak1337,xQcOW,308
holak1337,EWROON,229
holak1337,g2perkz,130
holak1337,melina,109
holak1337,Diables,115
holak1337,Japczan,4102
holak1337,xth0rek,123
holak1337,Jankos,115
holak1337,Rekkles,216
DesertHeartsRecords,xQcOW,102
DesertHeartsRecords,Insomniac,144
DesertHeartsRecords,HasanAbi,104
DesertHeartsRecords,Kaellyn,101
DesertHeartsRecords,djrayraytaiwan,107
1mpala,Dota2RuHub,109
1mpala,AhriNyan,558
1mpala,mokrivskyi,633
1mpala,modestal,124
1mpala,karavay46,463
1mpala,buster,1294
1mpala,des0ut,189
1mpala,dinablin,137
1mpala,ZLOYn,360
1mpala,Evelone192,1359
1mpala,PCH3LK1N,1199
1mpala,Dosia_csgo,133
Loeya,Ninja,1055
Loeya,yamatonjp,159
Loeya,loltyler1,197
Loeya,summit1g,321
Loeya,DrLupo,577
Loeya,Gaules,257
Loeya,Amouranth,234
Loeya,shroud,364
Loeya,Fresh,378
Loeya,EsfandTV,144
Loeya,BruceDropEmOff,160
Loeya,xQcOW,510
Loeya,Chica,568
Loeya,Mizkif,119
Loeya,Cizzorz,134
Loeya,chocoTaco,167
Loeya,Replays,202
Loeya,boxbox,130
Loeya,ops1x,236
Loeya,Tfue,200
Loeya,Thijs,223
Loeya,ibai,145
Loeya,dogdog,144
Loeya,Nmplol,121
Loeya,Sykkuno,153
Loeya,Jinnytty,171
Loeya,Gotaga,169
Loeya,UnknownxArmy,141
Loeya,Rubius,245
Loeya,Quin69,196
Loeya,ONSCREEN,208
Loeya,Heelmike,133
Loeya,Kyle,182
Loeya,g2perkz,102
Loeya,Eray,165
Loeya,EmadGG,288
Loeya,BastiGHG,144
Loeya,TheGrefg,174
Loeya,kyo1984123,139
Loeya,auronplay,129
Loeya,CohhCarnage,134
Loeya,Greekgodx,208
Loeya,TimTheTatman,293
Loeya,scoped,247
Loeya,Symfuhny,376
Loeya,SypherPK,831
Loeya,Trainwreckstv,413
Loeya,MarkiLokurasY,227
Loeya,Shaunz,195
Loeya,HasanAbi,118
Loeya,CDNThe3rd,134
Loeya,Clix,316
Loeya,Recrent,220
Loeya,LuluLuvely,128
Loeya,ShivFPS,200
Loeya,ludwig,134
Loeya,dakotaz,458
Loeya,AriaSaki,303
Loeya,sodapoppin,299
Loeya,LIRIK,243
Loeya,Nightblue3,122
Loeya,lestream,210
Loeya,Xiuder_,179
Loeya,karavay46,125
Loeya,Marzz_Ow,126
Loeya,Bugha,226
Loeya,ilMasseo,179
Loeya,Scarra,126
Loeya,pokimane,290
Loeya,melina,132
Loeya,LeBouseuh,155
Loeya,Shlorox,184
Loeya,Loserfruit,435
Loeya,Syndicate,247
Loeya,Pink_Sparkles,111
Loeya,Arab,181
Loeya,itsHafu,268
Loeya,NateHill,325
Loeya,Gladd,110
Loeya,Ponce,214
Loeya,Tumblurr,124
Loeya,QuarterJade,170
Loeya,alanzoka,171
Loeya,JOEYKAOTYK,124
Loeya,Gorgc,184
Loeya,Maximilian_DOOD,207
Loeya,robcdee,163
Loeya,NICKMERCS,794
Loeya,Staryuuki,156
Loeya,Faker,159
Loeya,Kitboga,145
Loeya,AdmiralBahroo,115
Loeya,bnans,117
Loeya,Ash_on_LoL,174
Loeya,JeelTV,204
Loeya,Kaellyn,132
Loeya,Castro_1021,249
Loeya,39daph,136
Loeya,GMHikaru,106
Loeya,Tyceno,172
Loeya,djrayraytaiwan,183
Loeya,SPYGEA,200
Loeya,x2Twins,288
Loeya,ZLOYn,121
Loeya,ROSHTEIN,107
Loeya,StableRonaldo_,117
Loeya,fuslie,119
Loeya,mistermv,125
melina,Ninja,374
melina,loltyler1,507
melina,willneff,138
melina,summit1g,499
melina,LVNDMARK,160
melina,Dota2RuHub,115
melina,roflgator,122
melina,DrLupo,200
melina,Gaules,110
melina,dasMEHDI,116
melina,Amouranth,569
melina,shroud,723
melina,EsfandTV,292
melina,MOONMOON,186
melina,Ramee,125
melina,dunkstream,168
melina,WARDELL,133
melina,sneakylol,117
melina,xChocoBars,167
melina,xQcOW,1304
melina,Destiny,662
melina,RatedEpicz,117
melina,Mizkif,904
melina,daltoosh,112
melina,TenZ,116
melina,chocoTaco,137
melina,nl_Kripp,128
melina,Pikabooirl,163
melina,zackrawrr,206
melina,JustaMinx,109
melina,AhriNyan,159
melina,Locklear,101
melina,TSM_ImperialHal,171
melina,epicenter_en1,214
melina,Tfue,149
melina,Thijs,108
melina,ibai,281
melina,Jahrein,324
melina,dogdog,110
melina,SuppyColleen,104
melina,EWROON,102
melina,PurpleBixi,182
melina,FabulousN,129
melina,Nmplol,655
melina,Sykkuno,289
melina,Jinnytty,747
melina,Gotaga,136
melina,Staiy,151
melina,DarioMocciaTwitch,963
melina,pokelawls,223
melina,Warframe,108
melina,Rubius,238
melina,scump,143
melina,Quin69,207
melina,g2perkz,266
melina,Eray,124
melina,XANTAREScN,167
melina,HoneyMad,106
melina,peterparkTV,114
melina,auronplay,125
melina,CohhCarnage,216
melina,Greekgodx,208
melina,POW3Rtv,140
melina,TimTheTatman,279
melina,Symfuhny,145
melina,Nadeshot,124
melina,Doublelift,220
melina,ELoTRiX,162
melina,SypherPK,140
melina,notmes,138
melina,Trainwreckstv,540
melina,DeuceAce,187
melina,gafallen,123
melina,HasanAbi,556
melina,Clix,175
melina,knekro,107
melina,JohnnyBoi_i,102
melina,tarik,109
melina,jacksepticeye,109
melina,Toqtir,132
melina,Amar,165
melina,LuluLuvely,156
melina,ElmiilloR,124
melina,Sardoche,187
melina,ShivFPS,119
melina,ludwig,640
melina,dakotaz,169
melina,AriaSaki,149
melina,GothamChess,139
melina,TinaKitten,184
melina,sodapoppin,711
melina,RduLIVE,120
melina,w0xic,163
melina,moistcr1tikal,134
melina,LIRIK,460
melina,lestream,153
melina,NoWay4u_Sir,160
melina,Bugha,112
melina,ilMasseo,197
melina,Everyeyeit,190
melina,pokimane,711
melina,holak1337,109
melina,Loeya,132
melina,deercheerup,101
melina,buster,101
melina,neeko,157
melina,Syndicate,101
melina,Pink_Sparkles,220
melina,TrilluXe,121
melina,itsHafu,201
melina,IamCristinini,130
melina,Elraenn,294
melina,annadeniz,121
melina,Gladd,103
melina,Ponce,123
melina,Tumblurr,120
melina,NymN,173
melina,QuarterJade,174
melina,alanzoka,123
melina,wtcN,379
melina,MitchJones,489
melina,Gorgc,165
melina,unsympathisch_tv,129
melina,AdmiralBulldog,130
melina,playapex,128
melina,masondota2,133
melina,Maximilian_DOOD,103
melina,robcdee,127
melina,Maya,495
melina,Crystal_LoL,121
melina,NICKMERCS,356
melina,LosPollosTV,108
melina,Staryuuki,200
melina,GingiTV,125
melina,Faker,179
melina,k3soju,123
melina,Japczan,208
melina,Kitboga,158
melina,HusKerrs,149
melina,BotezLive,280
melina,AdmiralBahroo,143
melina,bnans,107
melina,Ash_on_LoL,102
melina,Trymacs,189
melina,Yotobi,110
melina,Smoke,102
melina,Kaellyn,904
melina,Castro_1021,255
melina,39daph,168
melina,GMHikaru,344
melina,Naguura,111
melina,IWillDominate,107
melina,ZanoXVII,134
melina,Cerbero_Podcast,175
melina,Philza,101
melina,eliasn97,136
melina,Gokhan_Oner,230
melina,Shotz,103
melina,Yogscast,132
melina,Jankos,202
melina,Rekkles,500
melina,ROSHTEIN,350
melina,TFBlade,130
melina,fuslie,228
melina,RiceGum,121
melina,mistermv,109
melina,limit_maximum,165
LeBouseuh,Ninja,223
LeBouseuh,yamatonjp,136
LeBouseuh,loltyler1,145
LeBouseuh,summit1g,157
LeBouseuh,DrLupo,191
LeBouseuh,Gaules,196
LeBouseuh,Amouranth,153
LeBouseuh,shroud,162
LeBouseuh,Fresh,125
LeBouseuh,EsfandTV,123
LeBouseuh,BruceDropEmOff,142
LeBouseuh,xQcOW,173
LeBouseuh,Cizzorz,113
LeBouseuh,chocoTaco,141
LeBouseuh,boxbox,117
LeBouseuh,Locklear,419
LeBouseuh,Tfue,139
LeBouseuh,Thijs,140
LeBouseuh,dogdog,171
LeBouseuh,Jinnytty,139
LeBouseuh,Gotaga,2323
LeBouseuh,Rubius,153
LeBouseuh,Quin69,192
LeBouseuh,ONSCREEN,145
LeBouseuh,Kyle,159
LeBouseuh,Laink,111
LeBouseuh,Eray,140
LeBouseuh,BastiGHG,162
LeBouseuh,kyo1984123,112
LeBouseuh,Greekgodx,133
LeBouseuh,Symfuhny,190
LeBouseuh,SypherPK,193
LeBouseuh,Trainwreckstv,193
LeBouseuh,MarkiLokurasY,169
LeBouseuh,Shaunz,195
LeBouseuh,chowh1,221
LeBouseuh,SackziTV,123
LeBouseuh,Joueur_du_Grenier,104
LeBouseuh,Recrent,166
LeBouseuh,Sardoche,1498
LeBouseuh,ShivFPS,176
LeBouseuh,AriaSaki,172
LeBouseuh,Skyyart,244
LeBouseuh,sodapoppin,178
LeBouseuh,LIRIK,176
LeBouseuh,Nightblue3,111
LeBouseuh,lestream,330
LeBouseuh,Xiuder_,116
LeBouseuh,ilMasseo,167
LeBouseuh,Scarra,113
LeBouseuh,pokimane,149
LeBouseuh,Loeya,155
LeBouseuh,JLTomy,805
LeBouseuh,Shlorox,185
LeBouseuh,Loserfruit,126
LeBouseuh,Syndicate,173
LeBouseuh,RebeuDeter,204
LeBouseuh,itsHafu,193
LeBouseuh,Ponce,456
LeBouseuh,Tumblurr,131
LeBouseuh,QuarterJade,121
LeBouseuh,alanzoka,152
LeBouseuh,Gorgc,180
LeBouseuh,Maximilian_DOOD,130
LeBouseuh,Bidule,145
LeBouseuh,robcdee,114
LeBouseuh,NICKMERCS,183
LeBouseuh,Staryuuki,120
LeBouseuh,Faker,126
LeBouseuh,Kitboga,119
LeBouseuh,Ash_on_LoL,121
LeBouseuh,BruceGrannec,265
LeBouseuh,JeelTV,255
LeBouseuh,Doigby,307
LeBouseuh,Castro_1021,192
LeBouseuh,Tyceno,113
LeBouseuh,djrayraytaiwan,123
LeBouseuh,SPYGEA,145
LeBouseuh,AntoineDanielLive,158
LeBouseuh,JLBichouu,195
LeBouseuh,mistermv,204
lol_selfmade,loltyler1,217
lol_selfmade,xQcOW,144
lol_selfmade,ibai,196
lol_selfmade,g2perkz,1365
lol_selfmade,midbeast,148
lol_selfmade,LVPes,134
lol_selfmade,Doublelift,148
lol_selfmade,KarasMai,119
lol_selfmade,ElmiilloR,186
lol_selfmade,sodapoppin,101
lol_selfmade,NoWay4u_Sir,130
lol_selfmade,dopa24,153
lol_selfmade,Faker,124
lol_selfmade,IWillDominate,129
lol_selfmade,lol_nemesis,154
lol_selfmade,Th3Antonio,114
lol_selfmade,Jankos,484
lol_selfmade,Rekkles,663
lol_selfmade,TFBlade,128
JLTomy,Amouranth,113
JLTomy,Locklear,213
JLTomy,Gotaga,1526
JLTomy,Laink,157
JLTomy,Alderiate,186
JLTomy,Shaunz,185
JLTomy,chowh1,205
JLTomy,Clix,101
JLTomy,Sardoche,1602
JLTomy,Skyyart,195
JLTomy,lestream,248
JLTomy,LeBouseuh,805
JLTomy,RebeuDeter,1516
JLTomy,Ponce,238
JLTomy,Bidule,114
JLTomy,BruceGrannec,292
JLTomy,JeelTV,122
JLTomy,Kaellyn,135
JLTomy,Doigby,311
JLTomy,Castro_1021,110
JLTomy,Kamet0,142
JLTomy,AntoineDanielLive,138
JLTomy,Solary,181
JLTomy,Rekkles,101
JLTomy,JLBichouu,4315
JLTomy,mistermv,112
deercheerup,Ninja,123
deercheerup,tinowns,223
deercheerup,Gaules,5036
deercheerup,loud_thurzin,120
deercheerup,JonVlogs,406
deercheerup,shroud,133
deercheerup,xQcOW,139
deercheerup,Felps,105
deercheerup,casimito,1331
deercheerup,loud_bak,189
deercheerup,fer,1996
deercheerup,Baiano,317
deercheerup,epicenter_en1,107
deercheerup,mount,152
deercheerup,cidcidoso,698
deercheerup,gafallen,3750
deercheerup,tarik,112
deercheerup,blxckoutz,125
deercheerup,fnxLNTC,3485
deercheerup,Gabi,163
deercheerup,melina,101
deercheerup,FlowPodcast,607
deercheerup,pr4ass,849
deercheerup,Move_Mind,105
deercheerup,alanzoka,1044
deercheerup,jean_mago,315
deercheerup,hastad,280
deercheerup,NOBRU,201
deercheerup,henriquehen1,1713
deercheerup,Rakin,249
deercheerup,lucascharmoso,303
deercheerup,RatoBorrachudo,384
deercheerup,Tiagovski555YT,110
deercheerup,aXtLOL,552
deercheerup,Castro_1021,169
deercheerup,GMHikaru,112
deercheerup,tioorochitwitch,405
deercheerup,ziGueira,271
deercheerup,adolfz,308
deercheerup,Rekkles,115
deercheerup,PatoPapao,236
deercheerup,jovirone,167
maitoz,loltyler1,128
maitoz,summit1g,113
maitoz,shroud,506
maitoz,EsfandTV,214
maitoz,xQcOW,165
maitoz,Mizkif,189
maitoz,Pikabooirl,121
maitoz,zackrawrr,191
maitoz,epicenter_en1,120
maitoz,cdewx,117
maitoz,Nmplol,145
maitoz,Quin69,180
maitoz,Trainwreckstv,124
maitoz,ludwig,133
