Source, Target, Weights
k3soju,boxbox,510
k3soju,xQcOW,701
k3soju,loltyler1,762
k3soju,Rekkles,680
k3soju,Kurumx,1269
k3soju,Doublelift,650
k3soju,ludwig,692
k3soju,keanelol,1134
pr4ass,Gaules,793
pr4ass,gafallen,766
pr4ass,fer,524
pr4ass,fnxLNTC,666
pr4ass,deercheerup,849
AdmiralBahroo,summit1g,984
AdmiralBahroo,xQcOW,1001
AdmiralBahroo,Arcadum,687
AdmiralBahroo,MOONMOON,2020
AdmiralBahroo,nl_Kripp,522
AdmiralBahroo,shroud,832
AdmiralBahroo,loltyler1,525
AdmiralBahroo,CohhCarnage,2728
AdmiralBahroo,LIRIK,1286
AdmiralBahroo,HasanAbi,569
AdmiralBahroo,ludwig,541
AdmiralBahroo,sodapoppin,1364
AdmiralBahroo,Maximilian_DOOD,530
Chips,Jahrein,588
Chips,Elraenn,805
Chips,wtcN,668
ItsJSTN,SquishyMuffinz,775
ItsJSTN,JohnnyBoi_i,523
Freneh,POW3Rtv,645
Freneh,ilMasseo,716
Freneh,ZanoXVII,2474
Freneh,Tumblurr,2086
Th3Antonio,Rekkles,628
Th3Antonio,alexelcapo,873
Th3Antonio,LVPes,1244
Th3Antonio,auronplay,609
Th3Antonio,ibai,6871
Th3Antonio,ReventXz,1191
Th3Antonio,knekro,2063
Th3Antonio,IamCristinini,501
Th3Antonio,IlloJuan,546
Th3Antonio,Werlyb,830
Th3Antonio,ElmiilloR,2453
Th3Antonio,Rubius,1162
Nikobaby_,epicenter_en1,862
xXxTheFocuSxXx,Perxitaa,1143
coscu,LITkillah,1780
coscu,DuendePablo,1969
coscu,goncho,5527
coscu,Bananirou,554
coscu,facubanzas,1315
coscu,auronplay,1054
coscu,ibai,3859
coscu,TheGrefg,821
coscu,Brunenger,2587
coscu,ElmiilloR,618
coscu,TheMasterRodrigo,1452
coscu,Rubius,1941
DarioMocciaTwitch,melina,963
DarioMocciaTwitch,panetty,566
DarioMocciaTwitch,ilMasseo,1127
DarioMocciaTwitch,Yotobi,598
DarioMocciaTwitch,Cerbero_Podcast,1422
DarioMocciaTwitch,Tumblurr,539
DarioMocciaTwitch,Everyeyeit,1385
XANTAREScN,Evelone192,723
XANTAREScN,buster,515
XANTAREScN,Lobanjicaa,1133
XANTAREScN,AhriNyan,606
XANTAREScN,w0xic,2028
XANTAREScN,Elraenn,952
XANTAREScN,wtcN,696
FabienneXIII,eliasn97,1914
maxim,NoWay4u_Sir,952
Ponce,Locklear,801
Ponce,Sardoche,3450
Ponce,mistermv,2794
Ponce,Shaunz,994
Ponce,Joueur_du_Grenier,1702
Ponce,Tonton,543
Ponce,Laink,2071
Ponce,Skyyart,518
Ponce,JeelTV,819
Ponce,Gotaga,1511
Ponce,AntoineDanielLive,4191
Ponce,lestream,4443
Ponce,Alderiate,678
Solary,Rekkles,578
Solary,Sardoche,1291
Solary,mistermv,544
Solary,Shaunz,853
Solary,Gotaga,700
Solary,lestream,660
Solary,Alderiate,2071
Joueur_du_Grenier,Locklear,532
Joueur_du_Grenier,Sardoche,1076
Joueur_du_Grenier,mistermv,2046
Joueur_du_Grenier,Ponce,1702
Joueur_du_Grenier,Laink,1002
Joueur_du_Grenier,AntoineDanielLive,3036
Joueur_du_Grenier,lestream,1426
TimTheTatman,summit1g,3708
TimTheTatman,Mizkif,1668
TimTheTatman,Swagg,1881
TimTheTatman,xQcOW,4280
TimTheTatman,Ninja,3872
TimTheTatman,MOONMOON,766
TimTheTatman,DrLupo,3960
TimTheTatman,Clix,850
TimTheTatman,shroud,2725
TimTheTatman,loltyler1,1105
TimTheTatman,Aydan,601
TimTheTatman,SypherPK,1249
TimTheTatman,Nadeshot,1767
TimTheTatman,pokimane,1024
TimTheTatman,Nmplol,1692
TimTheTatman,Symfuhny,3676
TimTheTatman,Syndicate,689
TimTheTatman,NICKMERCS,13187
TimTheTatman,CohhCarnage,922
TimTheTatman,LIRIK,1359
TimTheTatman,dakotaz,772
TimTheTatman,Crowder,527
TimTheTatman,Tfue,882
TimTheTatman,HusKerrs,1151
TimTheTatman,Sykkuno,1221
TimTheTatman,Trainwreckstv,1489
TimTheTatman,Castro_1021,694
TimTheTatman,Maya,536
TimTheTatman,HasanAbi,836
TimTheTatman,ludwig,1705
TimTheTatman,sodapoppin,2406
TimTheTatman,MitchJones,754
TimTheTatman,ImDilla,2535
TimTheTatman,scump,1139
HasanAbi,Destiny,1165
HasanAbi,summit1g,1477
HasanAbi,zackrawrr,710
HasanAbi,Kitboga,607
HasanAbi,dunkstream,2492
HasanAbi,Mizkif,4349
HasanAbi,willneff,5947
HasanAbi,melina,556
HasanAbi,EsfandTV,1202
HasanAbi,xQcOW,7724
HasanAbi,Ninja,659
HasanAbi,Vinesauce,552
HasanAbi,MOONMOON,2093
HasanAbi,DrLupo,508
HasanAbi,shroud,1865
HasanAbi,loltyler1,1428
HasanAbi,roflgator,895
HasanAbi,Atrioc,561
HasanAbi,pokimane,1223
HasanAbi,Nmplol,3582
HasanAbi,itsHafu,536
HasanAbi,Jinnytty,1721
HasanAbi,Greekgodx,1181
HasanAbi,NICKMERCS,754
HasanAbi,CohhCarnage,825
HasanAbi,moistcr1tikal,924
HasanAbi,LIRIK,2128
HasanAbi,GothamChess,994
HasanAbi,fuslie,528
HasanAbi,Sykkuno,986
HasanAbi,Trainwreckstv,3247
HasanAbi,Maya,1679
HasanAbi,AdmiralBahroo,569
HasanAbi,TimTheTatman,836
HasanAbi,Quin69,594
HasanAbi,NymN,1095
HasanAbi,ludwig,4132
HasanAbi,sodapoppin,3254
HasanAbi,MitchJones,1459
HasanAbi,Maximilian_DOOD,547
HasanAbi,pokelawls,1640
HasanAbi,39daph,1403
HasanAbi,GMHikaru,1401
HasanAbi,Northernlion,1350
HasanAbi,PaymoneyWubby,549
Recrent,Evelone192,1449
Recrent,Dota2RuHub,890
Recrent,buster,1270
Recrent,iLame,679
Smoke,summit1g,1024
Smoke,shroud,2978
Smoke,LIRIK,581
Smoke,TheRunningManZ,1373
Quin69,summit1g,1151
Quin69,Pikabooirl,692
Quin69,zackrawrr,1494
Quin69,Mizkif,992
Quin69,EsfandTV,678
Quin69,xQcOW,1657
Quin69,MOONMOON,799
Quin69,shroud,1884
Quin69,loltyler1,843
Quin69,Nmplol,945
Quin69,Jinnytty,524
Quin69,CohhCarnage,543
Quin69,LIRIK,1339
Quin69,limit_maximum,748
Quin69,Steelmage,698
Quin69,Trainwreckstv,675
Quin69,HasanAbi,594
Quin69,ludwig,526
Quin69,sodapoppin,4653
Quin69,MitchJones,2037
Quin69,Preachlfw,613
harbleu,xQcOW,588
harbleu,supertf,708
Tectone,Enviosity,847
TheGrefg,elded,1684
TheGrefg,Staryuuki,815
TheGrefg,LITkillah,509
TheGrefg,Ninja,812
TheGrefg,Jelty,1358
TheGrefg,Clix,602
TheGrefg,Reborn_Live,524
TheGrefg,MarkiLokurasY,1352
TheGrefg,auronplay,3944
TheGrefg,ibai,8136
TheGrefg,SrElemao,729
TheGrefg,coscu,821
TheGrefg,IamCristinini,977
TheGrefg,Vicens,3811
TheGrefg,Bugha,809
TheGrefg,ElmiilloR,578
TheGrefg,FolagorLives,564
TheGrefg,Rubius,9698
Gokhan_Oner,Jahrein,785
Gokhan_Oner,Elraenn,1025
Gokhan_Oner,wtcN,961
ZanoXVII,POW3Rtv,2418
ZanoXVII,ilMasseo,1475
ZanoXVII,Delux,1748
ZanoXVII,ChristianVieriOfficial,966
ZanoXVII,Freneh,2474
ZanoXVII,Tumblurr,3910
PiazzTwitch,POW3Rtv,569
jacksepticeye,julien,1037
jacksepticeye,xQcOW,576
jacksepticeye,GeorgeNotFound,2384
jacksepticeye,TinaKitten,1732
jacksepticeye,Atrioc,906
jacksepticeye,CrankGameplays,710
jacksepticeye,tommyinnit,3342
jacksepticeye,BadBoyHalo,613
jacksepticeye,pokimane,1046
jacksepticeye,itsHafu,915
jacksepticeye,SteveSuptic,509
jacksepticeye,Philza,997
jacksepticeye,QuarterJade,556
jacksepticeye,moistcr1tikal,871
jacksepticeye,dakotaz,538
jacksepticeye,awesamdude,527
jacksepticeye,Tubbo,1745
jacksepticeye,AriaSaki,573
jacksepticeye,fuslie,2157
jacksepticeye,Sykkuno,11927
jacksepticeye,Trainwreckstv,707
jacksepticeye,ludwig,3587
jacksepticeye,5uppp,713
jacksepticeye,peterparkTV,809
jacksepticeye,Masayoshi,764
NymN,Mizkif,1656
NymN,EsfandTV,517
NymN,xQcOW,2585
NymN,MOONMOON,663
NymN,shroud,676
NymN,loltyler1,524
NymN,pokimane,556
NymN,Nmplol,1713
NymN,Jinnytty,625
NymN,Greekgodx,850
NymN,LIRIK,878
NymN,Trainwreckstv,1614
NymN,Maya,834
NymN,HasanAbi,1095
NymN,ludwig,577
NymN,sodapoppin,1837
NymN,MitchJones,655
NymN,pokelawls,1718
NymN,39daph,632
Doublelift,xQcOW,1084
Doublelift,Captainflowers22,896
Doublelift,sneakylol,1899
Doublelift,shroud,731
Doublelift,loltyler1,2683
Doublelift,g2perkz,2271
Doublelift,Rekkles,3706
Doublelift,Faker,1077
Doublelift,CoreJJ,697
Doublelift,TFBlade,819
Doublelift,Jankos,1362
Doublelift,Sykkuno,526
Doublelift,k3soju,650
Doublelift,ludwig,743
Doublelift,sodapoppin,656
Doublelift,IWillDominate,716
Doublelift,GMHikaru,516
Doublelift,dopa24,513
Doublelift,midbeast,520
BotezLive,xQcOW,710
BotezLive,ludwig,593
BotezLive,GMHikaru,1107
jean_mago,tinowns,1569
jean_mago,Mylonzete,548
jean_mago,aXtLOL,622
jean_mago,Baiano,1588
jean_mago,alanzoka,718
SkyshockTV,MYM_ALKAPONE,1338
IamCristinini,aroyitt,706
IamCristinini,LVPes,806
IamCristinini,auronplay,3014
IamCristinini,ibai,6595
IamCristinini,ReventXz,781
IamCristinini,Th3Antonio,501
IamCristinini,TheGrefg,977
IamCristinini,ElmiilloR,673
IamCristinini,Rubius,3190
Tonton,Ponce,543
Tonton,lestream,570
Broeki1,Vlesk,552
Broeki1,NoWay4u_Sir,2096
JLBichouu,JLTomy,4315
EmadGG,Ninja,821
EmadGG,Clix,1208
EmadGG,SypherPK,728
EmadGG,NICKMERCS,824
EmadGG,scoped,578
EmadGG,ops1x,576
Arab,Clix,1571
Arab,scoped,839
Arab,ops1x,550
Doigby,Gotaga,2080
Laink,Locklear,605
Laink,Sardoche,1291
Laink,mistermv,1554
Laink,Ponce,2071
Laink,Joueur_du_Grenier,1002
Laink,Gotaga,683
Laink,AntoineDanielLive,3569
Laink,lestream,1406
GernaderJake,Gladd,513
Elraenn,Eray,2005
Elraenn,Jahrein,2489
Elraenn,PurpleBixi,1133
Elraenn,FabulousN,655
Elraenn,Rammus53,679
Elraenn,annadeniz,2470
Elraenn,Chips,805
Elraenn,XANTAREScN,952
Elraenn,Gokhan_Oner,1025
Elraenn,CyberRulzTv,1057
Elraenn,wtcN,4429
Elraenn,Lunawae,6633
xTheSolutionTV,ELoTRiX,502
ludwig,Destiny,1116
ludwig,summit1g,2076
ludwig,Ramee,1075
ludwig,zackrawrr,817
ludwig,dunkstream,2424
ludwig,Natsumiii,964
ludwig,WARDELL,975
ludwig,Mizkif,17010
ludwig,willneff,829
ludwig,melina,640
ludwig,EsfandTV,1256
ludwig,xQcOW,13404
ludwig,Ninja,1572
ludwig,MOONMOON,1314
ludwig,GeorgeNotFound,2316
ludwig,xChocoBars,1911
ludwig,DrLupo,920
ludwig,nl_Kripp,501
ludwig,Clix,617
ludwig,shroud,2974
ludwig,Scarra,640
ludwig,loltyler1,2274
ludwig,roflgator,786
ludwig,TinaKitten,4571
ludwig,TenZ,696
ludwig,Nadeshot,675
ludwig,BaboAbe,925
ludwig,Atrioc,15823
ludwig,yvonnie,830
ludwig,tommyinnit,4052
ludwig,notmes,662
ludwig,g2perkz,614
ludwig,Rekkles,892
ludwig,BadBoyHalo,867
ludwig,pokimane,4865
ludwig,CallMeCarsonLIVE,1064
ludwig,Ottomated,1205
ludwig,Nmplol,5056
ludwig,itsHafu,3285
ludwig,Jinnytty,2027
ludwig,Greekgodx,1171
ludwig,SteveSuptic,1175
ludwig,Philza,1730
ludwig,SmallAnt,997
ludwig,QuarterJade,3913
ludwig,NICKMERCS,1665
ludwig,Nihachu,624
ludwig,moistcr1tikal,2734
ludwig,sleepy,553
ludwig,LIRIK,1902
ludwig,GothamChess,865
ludwig,dakotaz,1677
ludwig,awesamdude,510
ludwig,Tubbo,1950
ludwig,AriaSaki,5047
ludwig,fuslie,5939
ludwig,LosPollosTV,754
ludwig,Sykkuno,20470
ludwig,joeytuan,889
ludwig,Trainwreckstv,7926
ludwig,Castro_1021,512
ludwig,Maya,3425
ludwig,k3soju,692
ludwig,AdmiralBahroo,541
ludwig,TimTheTatman,1705
ludwig,HasanAbi,4132
ludwig,Quin69,526
ludwig,jacksepticeye,3587
ludwig,NymN,577
ludwig,Doublelift,743
ludwig,BotezLive,593
ludwig,sodapoppin,3875
ludwig,MitchJones,2592
ludwig,ConnorEatsPants,3792
ludwig,pokelawls,1464
ludwig,Yogscast,589
ludwig,itsRyanHiga,2456
ludwig,39daph,1302
ludwig,GMHikaru,2186
ludwig,Ash_on_LoL,5321
ludwig,5uppp,1648
ludwig,bnans,1667
ludwig,PointCrow,1669
ludwig,peterparkTV,4304
ludwig,Masayoshi,1505
ludwig,PaymoneyWubby,1598
Replays,Ninja,579
Replays,SypherPK,672
Replays,NICKMERCS,702
Bronx,OhTofu,1130
Bronx,Otzdarva,568
Skyyart,Sardoche,905
Skyyart,Ponce,518
Skyyart,Gotaga,736
Skyyart,AntoineDanielLive,555
Gladd,xQcOW,630
Gladd,GernaderJake,513
OhTofu,Bronx,1130
sodapoppin,Destiny,1235
sodapoppin,summit1g,4326
sodapoppin,Pikabooirl,1550
sodapoppin,zackrawrr,4524
sodapoppin,dunkstream,847
sodapoppin,Mizkif,8563
sodapoppin,willneff,582
sodapoppin,melina,711
sodapoppin,EsfandTV,2439
sodapoppin,xQcOW,11271
sodapoppin,Ninja,1135
sodapoppin,MOONMOON,4186
sodapoppin,sneakylol,502
sodapoppin,DrLupo,951
sodapoppin,nl_Kripp,798
sodapoppin,shroud,7371
sodapoppin,Scarra,517
sodapoppin,loltyler1,3239
sodapoppin,roflgator,2487
sodapoppin,notmes,1150
sodapoppin,g2perkz,759
sodapoppin,Rekkles,1313
sodapoppin,Faker,571
sodapoppin,pokimane,1673
sodapoppin,Nmplol,11579
sodapoppin,itsHafu,718
sodapoppin,Jinnytty,2670
sodapoppin,Gorgc,666
sodapoppin,Greekgodx,2213
sodapoppin,epicenter_en1,587
sodapoppin,QuarterJade,663
sodapoppin,NICKMERCS,1196
sodapoppin,CohhCarnage,1229
sodapoppin,moistcr1tikal,657
sodapoppin,LIRIK,6491
sodapoppin,cdewx,1682
sodapoppin,limit_maximum,1163
sodapoppin,Thijs,638
sodapoppin,Jankos,571
sodapoppin,AriaSaki,561
sodapoppin,Towelliee,583
sodapoppin,Sykkuno,802
sodapoppin,Trainwreckstv,4423
sodapoppin,AdmiralBulldog,696
sodapoppin,Castro_1021,539
sodapoppin,Maya,4187
sodapoppin,AdmiralBahroo,1364
sodapoppin,TimTheTatman,2406
sodapoppin,HasanAbi,3254
sodapoppin,Quin69,4653
sodapoppin,NymN,1837
sodapoppin,Doublelift,656
sodapoppin,ludwig,3875
sodapoppin,dogdog,599
sodapoppin,MitchJones,10994
sodapoppin,Maximilian_DOOD,630
sodapoppin,Preachlfw,743
sodapoppin,pokelawls,3500
sodapoppin,GingiTV,756
sodapoppin,Yogscast,760
sodapoppin,39daph,1211
sodapoppin,GMHikaru,1132
Tiagovski555YT,Move_Mind,1030
Tiagovski555YT,alexandresantoscomedy90,1640
dogdog,xQcOW,553
dogdog,nl_Kripp,1158
dogdog,AsmodaiTV,806
dogdog,itsHafu,660
dogdog,RduLIVE,1419
dogdog,Thijs,939
dogdog,sodapoppin,599
JeelTV,Ponce,819
JeelTV,Gotaga,524
JeelTV,lestream,743
MitchJones,Destiny,799
MitchJones,summit1g,1525
MitchJones,Pikabooirl,1837
MitchJones,zackrawrr,3074
MitchJones,Mizkif,8101
MitchJones,EsfandTV,1699
MitchJones,xQcOW,5445
MitchJones,Ninja,546
MitchJones,MOONMOON,851
MitchJones,shroud,3423
MitchJones,loltyler1,1723
MitchJones,roflgator,625
MitchJones,notmes,1128
MitchJones,Rekkles,625
MitchJones,pokimane,797
MitchJones,Nmplol,5388
MitchJones,Jinnytty,1696
MitchJones,Greekgodx,1217
MitchJones,LIRIK,1533
MitchJones,cdewx,2317
MitchJones,limit_maximum,744
MitchJones,Trainwreckstv,2545
MitchJones,Maya,2806
MitchJones,TimTheTatman,754
MitchJones,HasanAbi,1459
MitchJones,Quin69,2037
MitchJones,NymN,655
MitchJones,ludwig,2592
MitchJones,sodapoppin,10994
MitchJones,pokelawls,1566
Punz,GeorgeNotFound,5911
Punz,tommyinnit,5168
Punz,BadBoyHalo,6437
Punz,Philza,2241
Punz,Nihachu,1277
Punz,beschttv,3028
Punz,awesamdude,2159
Punz,Eret,1575
Punz,Tubbo,3696
Punz,Sykkuno,856
Punz,ConnorEatsPants,1037
Vicens,Jelty,748
Vicens,blanchitooo,511
Vicens,MarkiLokurasY,1023
Vicens,auronplay,1401
Vicens,ibai,2275
Vicens,TheGrefg,3811
Vicens,Rubius,1777
ELoTRiX,iNoiizY,1045
ELoTRiX,unsympathisch_tv,804
ELoTRiX,Trymacs,1565
ELoTRiX,xTheSolutionTV,502
ELoTRiX,eliasn97,707
ELoTRiX,Staiy,536
Maximilian_DOOD,summit1g,584
Maximilian_DOOD,xQcOW,824
Maximilian_DOOD,MOONMOON,648
Maximilian_DOOD,shroud,589
Maximilian_DOOD,CohhCarnage,968
Maximilian_DOOD,LIRIK,678
Maximilian_DOOD,AdmiralBahroo,530
Maximilian_DOOD,HasanAbi,547
Maximilian_DOOD,sodapoppin,630
dinablin,Evelone192,2516
dinablin,buster,2487
dinablin,PCH3LK1N,541
dinablin,ZLOYn,575
dinablin,AhriNyan,922
dinablin,mokrivskyi,830
dinablin,karavay46,767
ConnorEatsPants,Mizkif,681
ConnorEatsPants,xQcOW,685
ConnorEatsPants,GeorgeNotFound,5130
ConnorEatsPants,Atrioc,1026
ConnorEatsPants,tommyinnit,12894
ConnorEatsPants,BadBoyHalo,1950
ConnorEatsPants,Philza,3190
ConnorEatsPants,Nihachu,1746
ConnorEatsPants,awesamdude,1680
ConnorEatsPants,Eret,635
ConnorEatsPants,Tubbo,5301
ConnorEatsPants,Sykkuno,895
ConnorEatsPants,ludwig,3792
ConnorEatsPants,Punz,1037
Bugha,xQcOW,752
Bugha,Ninja,1819
Bugha,Jelty,615
Bugha,Clix,4821
Bugha,SypherPK,1378
Bugha,NICKMERCS,1537
Bugha,scoped,1197
Bugha,ops1x,740
Bugha,StableRonaldo_,962
Bugha,TheGrefg,809
Bugha,UnknownxArmy,532
Bugha,Rubius,555
boomiexd,Brawlhalla,8713
IlloJuan,alexelcapo,1306
IlloJuan,auronplay,1041
IlloJuan,ibai,4563
IlloJuan,ReventXz,588
IlloJuan,knekro,1544
IlloJuan,Th3Antonio,546
IlloJuan,ElmiilloR,1242
IlloJuan,Rubius,1604
IWillDominate,xQcOW,594
IWillDominate,Captainflowers22,678
IWillDominate,loltyler1,1215
IWillDominate,g2perkz,866
IWillDominate,Rekkles,798
IWillDominate,Jankos,513
IWillDominate,Doublelift,716
Tumblurr,POW3Rtv,1711
Tumblurr,ilMasseo,1397
Tumblurr,Delux,1421
Tumblurr,Freneh,2086
Tumblurr,DarioMocciaTwitch,539
Tumblurr,ZanoXVII,3910
Dashy,scump,990
ClassyBeef,ROSHTEIN,688
ImDilla,NICKMERCS,1071
ImDilla,TimTheTatman,2535
Sacriel,summit1g,694
Sacriel,shroud,614
Sacriel,CohhCarnage,574
Sacriel,LIRIK,577
Sacriel,bnans,716
eliasn97,Amar,1124
eliasn97,itsRiaad,1682
eliasn97,PainLivestream,995
eliasn97,Trymacs,2798
eliasn97,FabienneXIII,1914
eliasn97,ELoTRiX,707
mitr0,Clix,1644
mitr0,ops1x,531
FlowPodcast,Gaules,530
FlowPodcast,gafallen,538
FlowPodcast,deercheerup,607
FlowPodcast,alanzoka,748
Mylonzete,tinowns,631
Mylonzete,jean_mago,548
Silvervale,ironmouse,869
Gotaga,Locklear,2370
Gotaga,Sardoche,4078
Gotaga,JLTomy,1526
Gotaga,BruceGrannec,1308
Gotaga,SackziTV,615
Gotaga,LeBouseuh,2323
Gotaga,Bidule,587
Gotaga,mistermv,866
Gotaga,Shaunz,1058
Gotaga,chowh1,2070
Gotaga,Ponce,1511
Gotaga,Solary,700
Gotaga,Doigby,2080
Gotaga,Laink,683
Gotaga,Skyyart,736
Gotaga,JeelTV,524
Gotaga,AntoineDanielLive,837
Gotaga,lestream,1942
Gotaga,RebeuDeter,589
deercheerup,casimito,1265
deercheerup,Gaules,5003
deercheerup,gafallen,3750
deercheerup,fer,1347
deercheerup,cidcidoso,698
deercheerup,henriquehen1,1713
deercheerup,fnxLNTC,3485
deercheerup,pr4ass,849
deercheerup,FlowPodcast,607
deercheerup,aXtLOL,552
deercheerup,alanzoka,1044
Nick28T,Castro_1021,635
Preachlfw,zackrawrr,509
Preachlfw,Quin69,613
Preachlfw,sodapoppin,743
GTimeTV,rewinside,508
GTimeTV,Trymacs,2195
GTimeTV,Rumathra,927
fps_shaka,yamatonjp,2176
fps_shaka,TSM_ImperialHal,982
fps_shaka,finalfantasyxiv,544
fps_shaka,SPYGEA,4743
fps_shaka,alelu,600
Pieface23,Castro_1021,1912
scump,summit1g,633
scump,xQcOW,972
scump,Ninja,939
scump,shroud,591
scump,Nadeshot,883
scump,Symfuhny,833
scump,Syndicate,574
scump,NICKMERCS,2428
scump,Castro_1021,676
scump,TimTheTatman,1139
scump,Dashy,990
s0mcs,WARDELL,509
s0mcs,TenZ,3589
Brunenger,LITkillah,580
Brunenger,goncho,1434
Brunenger,auronplay,578
Brunenger,ibai,1403
Brunenger,coscu,2587
Brunenger,TheMasterRodrigo,755
Brunenger,Rubius,772
ROSHTEIN,Xposed,1090
ROSHTEIN,summit1g,527
ROSHTEIN,xQcOW,718
ROSHTEIN,shroud,640
ROSHTEIN,Bidule,607
ROSHTEIN,Trymacs,539
ROSHTEIN,DeuceAce,11848
ROSHTEIN,ClassyBeef,688
pokelawls,Destiny,533
pokelawls,summit1g,1009
pokelawls,Mizkif,3637
pokelawls,EsfandTV,752
pokelawls,xQcOW,5698
pokelawls,MOONMOON,870
pokelawls,shroud,1274
pokelawls,loltyler1,758
pokelawls,roflgator,805
pokelawls,pokimane,660
pokelawls,Nmplol,3768
pokelawls,Jinnytty,959
pokelawls,Greekgodx,3343
pokelawls,LIRIK,1345
pokelawls,Trainwreckstv,2837
pokelawls,Maya,1831
pokelawls,HasanAbi,1640
pokelawls,NymN,1718
pokelawls,ludwig,1464
pokelawls,sodapoppin,3500
pokelawls,MitchJones,1566
pokelawls,39daph,987
GingiTV,shroud,555
GingiTV,limit_maximum,604
GingiTV,sodapoppin,756
Yogscast,xQcOW,677
Yogscast,sips_,2021
Yogscast,ludwig,589
Yogscast,sodapoppin,760
UnknownxArmy,Ninja,635
UnknownxArmy,Clix,3193
UnknownxArmy,NICKMERCS,636
UnknownxArmy,scoped,597
UnknownxArmy,ops1x,1669
UnknownxArmy,StableRonaldo_,944
UnknownxArmy,Bugha,532
tioorochitwitch,Felps,501
tioorochitwitch,cidcidoso,513
tioorochitwitch,lucascharmoso,4170
tioorochitwitch,alanzoka,1224
maitoz,shroud,505
G4G_REVENANT,alexelcapo,797
G4G_REVENANT,ibai,1203
G4G_REVENANT,knekro,1408
G4G_REVENANT,ElmiilloR,587
G4G_REVENANT,Rubius,602
Werlyb,alexelcapo,619
Werlyb,LVPes,849
Werlyb,ibai,2510
Werlyb,ReventXz,836
Werlyb,Th3Antonio,830
Werlyb,ElmiilloR,1682
aXtLOL,tinowns,804
aXtLOL,Gaules,714
aXtLOL,gafallen,781
aXtLOL,PatoPapao,664
aXtLOL,Rakin,658
aXtLOL,fnxLNTC,550
aXtLOL,jean_mago,622
aXtLOL,deercheerup,552
aXtLOL,Baiano,1022
aXtLOL,alanzoka,1163
AntoineDanielLive,Sardoche,2224
AntoineDanielLive,mistermv,2687
AntoineDanielLive,Shaunz,665
AntoineDanielLive,Ponce,4191
AntoineDanielLive,Joueur_du_Grenier,3036
AntoineDanielLive,Laink,3569
AntoineDanielLive,Skyyart,555
AntoineDanielLive,Gotaga,837
AntoineDanielLive,lestream,2406
AntoineDanielLive,Alderiate,557
modestal,Evelone192,2571
modestal,buster,3130
modestal,ZLOYn,560
modestal,AhriNyan,993
modestal,JesusAVGN,587
modestal,mokrivskyi,751
itsRyanHiga,Natsumiii,563
itsRyanHiga,xChocoBars,913
itsRyanHiga,TinaKitten,1097
itsRyanHiga,pokimane,623
itsRyanHiga,QuarterJade,987
itsRyanHiga,AriaSaki,2047
itsRyanHiga,fuslie,1285
itsRyanHiga,Sykkuno,2621
itsRyanHiga,ludwig,2456
itsRyanHiga,Ash_on_LoL,1418
itsRyanHiga,peterparkTV,1007
itsRyanHiga,Masayoshi,508
39daph,Mizkif,1037
39daph,xQcOW,2239
39daph,MOONMOON,813
39daph,shroud,755
39daph,TinaKitten,588
39daph,pokimane,669
39daph,Nmplol,863
39daph,Jinnytty,963
39daph,Greekgodx,594
39daph,QuarterJade,710
39daph,LIRIK,731
39daph,AriaSaki,1007
39daph,fuslie,886
39daph,Sykkuno,653
39daph,Trainwreckstv,985
39daph,Maya,600
39daph,HasanAbi,1403
39daph,NymN,632
39daph,ludwig,1302
39daph,sodapoppin,1211
39daph,pokelawls,987
DylanteroLIVE,Rubius,581
Tommey,Aydan,597
Dosia_csgo,Evelone192,2931
Dosia_csgo,buster,1860
Dosia_csgo,AhriNyan,3175
Dosia_csgo,mokrivskyi,545
GAECHKATM,Evelone192,954
GAECHKATM,buster,981
GAECHKATM,mokrivskyi,505
keanelol,k3soju,1134
lestream,Locklear,764
lestream,Sardoche,2294
lestream,mistermv,2603
lestream,Shaunz,800
lestream,Ponce,4443
lestream,Solary,660
lestream,Joueur_du_Grenier,1426
lestream,Tonton,570
lestream,Laink,1406
lestream,JeelTV,743
lestream,Gotaga,1942
lestream,AntoineDanielLive,2406
lestream,Alderiate,765
GMHikaru,summit1g,768
GMHikaru,Mizkif,1233
GMHikaru,xQcOW,4560
GMHikaru,Ninja,561
GMHikaru,shroud,845
GMHikaru,loltyler1,1027
GMHikaru,GMNaroditsky,874
GMHikaru,g2perkz,757
GMHikaru,Rekkles,860
GMHikaru,pokimane,694
GMHikaru,Nmplol,862
GMHikaru,itsHafu,639
GMHikaru,epicenter_en1,532
GMHikaru,LIRIK,897
GMHikaru,GothamChess,4659
GMHikaru,Sykkuno,819
GMHikaru,Trainwreckstv,1505
GMHikaru,HasanAbi,1401
GMHikaru,Doublelift,516
GMHikaru,BotezLive,1107
GMHikaru,ludwig,2186
GMHikaru,sodapoppin,1132
GMHikaru,Northernlion,955
dopa24,loltyler1,788
dopa24,g2perkz,1043
dopa24,Rekkles,882
dopa24,Faker,1534
dopa24,Doublelift,513
SparkofPhoenixTV,Trymacs,791
DropsByPonk,GeorgeNotFound,1215
DropsByPonk,tommyinnit,1773
DropsByPonk,BadBoyHalo,780
DropsByPonk,Philza,985
DropsByPonk,awesamdude,702
DropsByPonk,Tubbo,1657
Ash_on_LoL,Natsumiii,929
Ash_on_LoL,Mizkif,784
Ash_on_LoL,xQcOW,802
Ash_on_LoL,xChocoBars,1031
Ash_on_LoL,TinaKitten,2045
Ash_on_LoL,BaboAbe,795
